datapoint_id	word	sense	metaphor	pos	definition
selected.219	flooded	flood.v.02	0	verb	[flood] cover with liquid, usually water (The swollen river flooded the village | The broken vein had flooded blood in her eyes)
selected.220	flooded	flood.v.03	1	verb	[flood; oversupply; glut] supply with an excess of (flood the market with tennis shoes | Glut the country with cheap imports from the Orient)
selected.221	flooded	flood.v.04	0	verb	[flood] become filled to overflowing (Our basement flooded during the heavy rains)
selected.222	flooded	afloat.s.03	0	adj	[afloat; awash; flooded; inundated; overflowing] covered with water (the main deck was afloat (or awash) | the monsoon left the whole place awash | a flooded bathroom | inundated farmlands | an overflowing tub)
selected.223	flower	flower.n.01	0	noun	[flower] a plant cultivated for its blooms or blossoms ()
selected.224	flower	flower.n.02	0	noun	[flower; bloom; blossom] reproductive organ of angiosperm plants especially one having showy or colorful parts ()
selected.225	flower	flower.n.03	1	noun	[flower; prime; peak; heyday; bloom; blossom; efflorescence; flush] the period of greatest prosperity or productivity ()
selected.226	flower	bloom.v.01	0	verb	[bloom; blossom; flower] produce or yield flowers (The cherry tree bloomed)
selected.227	folded	fold.v.01	0	verb	[fold; fold_up; turn_up] bend or lay so that one part covers the other (fold up the newspaper | turn up your collar)
selected.228	folded	fold.v.02	0	verb	[fold] incorporate a food ingredient into a mixture by repeatedly turning it over without stirring or beating (Fold the egg whites into the batter)
selected.229	folded	close_up.v.01	1	verb	[close_up; close; fold; shut_down; close_down] cease to operate or cause to cease operating (The owners decided to move and to close the factory | My business closes every night at 8 P.M. | close up the shop)
selected.230	folded	pen_up.v.01	1	verb	[pen_up; fold] confine in a fold, like sheep ()
selected.231	folded	fold.v.05	0	verb	[fold; fold_up] become folded or folded up (The bed folds in a jiffy)
selected.232	foundation	foundation.n.01	1	noun	[foundation] the basis on which something is grounded (there is little foundation for his objections)
selected.233	foundation	foundation.n.02	1	noun	[foundation] an institution supported by an endowment ()
selected.234	foundation	foundation.n.03	0	noun	[foundation; base; fundament; foot; groundwork; substructure; understructure] lowest support of a structure (it was built on a base of solid rock | he stood at the foot of the tower)
selected.235	foundation	foundation.n.04	1	noun	[foundation; grounding] education or instruction in the fundamentals of a field of knowledge (he lacks the foundation necessary for advanced study | a good grounding in mathematics)
selected.236	foundation	basis.n.02	1	noun	[basis; base; foundation; fundament; groundwork; cornerstone] the fundamental assumptions from which something is begun or developed or calculated or explained (the whole argument rested on a basis of conjecture)
selected.237	foundation	foundation_garment.n.01	1	noun	[foundation_garment; foundation] a woman's undergarment worn to give shape to the contours of the body ()
selected.238	foundation	initiation.n.02	1	noun	[initiation; founding; foundation; institution; origination; creation; innovation; introduction; instauration] the act of starting something for the first time; introducing something new (she looked forward to her initiation as an adult | the foundation of a new scientific society)
selected.239	fox	fox.n.01	0	noun	[fox] alert carnivorous mammal with pointed muzzle and ears and a bushy tail; most are predators that do not hunt in packs ()
selected.240	fox	dodger.n.01	1	noun	[dodger; fox; slyboots] a shifty deceptive person ()
selected.241	fox	fox.n.03	0	noun	[fox] the grey or reddish-brown fur of a fox ()
selected.242	fox	flim-flam.v.01	1	verb	[flim-flam; play_a_joke_on; play_tricks; trick; fob; fox; pull_a_fast_one_on; play_a_trick_on] deceive somebody (We tricked the teacher into thinking that class would be cancelled next week)
selected.243	fox	confuse.v.02	1	verb	[confuse; throw; fox; befuddle; fuddle; bedevil; confound; discombobulate] be confusing or perplexing to; cause to be unable to think clearly (These questions confuse even the experts | This question completely threw me | This question befuddled even the teacher)
selected.244	fox	fox.v.03	1	verb	[fox] become discolored with, or as if with, mildew spots ()
selected.245	fried	fry.v.01	1	verb	[fry] be excessively hot (If the children stay out on the beach for another hour, they'll be fried)
selected.246	fried	fry.v.02	0	verb	[fry] cook on a hot surface using fat (fry the pancakes)
selected.247	fried	electrocute.v.02	1	verb	[electrocute; fry] kill by electrocution, as in the electric chair (The serial killer was electrocuted)
selected.248	fried	fried.s.01	0	adj	[fried; deep-fried] cooked by frying in fat ()
selected.249	friendly	friendly.n.01	0	noun	[friendly] troops belonging to or allied with your own military forces (friendlies came to their rescue)
selected.250	friendly	friendly.a.01	0	adj	[friendly] characteristic of or befitting a friend (friendly advice | a friendly neighborhood | the only friendly person here | a friendly host and hostess)
selected.251	friendly	friendly.s.02	0	adj	[friendly; favorable; well-disposed] inclined to help or support; not antagonistic or hostile (a government friendly to our interests | an amicable agreement)
selected.252	friendly	friendly.a.03	0	adj	[friendly] easy to understand or use (user-friendly computers | a consumer-friendly policy | a reader-friendly novel)
selected.253	friendly	friendly.a.04	0	adj	[friendly] of or belonging to your own country's forces or those of an ally (in friendly territory | he was accidentally killed by friendly fire)
selected.254	fruit	fruit.n.01	0	noun	[fruit] the ripened reproductive body of a seed plant ()
selected.255	fruit	yield.n.03	1	noun	[yield; fruit] an amount of a product ()
selected.256	fruit	fruit.n.03	1	noun	[fruit] the consequence of some effort or action (he lived long enough to see the fruit of his policies)
selected.257	fruit	fruit.v.01	0	verb	[fruit] cause to bear fruit ()
selected.258	fruit	fruit.v.02	0	verb	[fruit] bear fruit (the trees fruited early this year)
selected.259	fuel	fuel.n.01	0	noun	[fuel] a substance that can be consumed to produce energy (more fuel is needed during the winter months | they developed alternative fuels for aircraft)
selected.260	fuel	fuel.v.01	0	verb	[fuel] provide with a combustible substance that provides energy (fuel aircraft, ships, and cars)
selected.261	fuel	fuel.v.02	0	verb	[fuel; fire] provide with fuel (Oil fires the furnace)
selected.262	fuel	fuel.v.03	0	verb	[fuel] take in fuel, as of a ship (The tanker fueled in Bahrain)
selected.263	fuel	fuel.v.04	1	verb	[fuel] stimulate (fuel the debate on creationism)
selected.264	guns	gun.n.01	0	noun	[gun] a weapon that discharges a missile at high velocity (especially from a metal tube or barrel) ()
selected.265	guns	artillery.n.01	0	noun	[artillery; heavy_weapon; gun; ordnance] large but transportable armament ()
selected.266	guns	gunman.n.02	0	noun	[gunman; gun] a person who shoots a gun (as regards their ability) ()
selected.267	guns	gunman.n.01	0	noun	[gunman; gunslinger; hired_gun; gun; gun_for_hire; triggerman; hit_man; hitman; torpedo; shooter] a professional killer who uses a gun ()
selected.268	guns	grease-gun.n.01	1	noun	[grease-gun; gun] a hand-operated pump that resembles a revolver; forces grease into parts of a machine ()
selected.269	guns	accelerator.n.01	1	noun	[accelerator; accelerator_pedal; gas_pedal; gas; throttle; gun] a pedal that controls the throttle valve (he stepped on the gas)
selected.270	guns	gun.n.07	0	noun	[gun] the discharge of a firearm as signal or as a salute in military ceremonies (two runners started before the gun | a twenty gun salute)
selected.271	guns	gun.v.01	0	verb	[gun] shoot with a gun ()
selected.272	hat	hat.n.01	0	noun	[hat; chapeau; lid] headdress that protects the head from bad weather; has shaped crown and usually a brim ()
selected.273	hat	hat.n.02	1	noun	[hat] an informal term for a person's role (he took off his politician's hat and talked frankly)
selected.274	hat	hat.v.01	0	verb	[hat] put on or wear a hat (He was unsuitably hatted)
selected.275	hat	hat.v.02	0	verb	[hat] furnish with a hat ()
selected.276	healthy	healthy.a.01	0	adj	[healthy] having or indicating good health in body or mind; free from infirmity or disease (a rosy healthy baby | staying fit and healthy)
selected.277	healthy	healthy.s.02	1	adj	[healthy] financially secure and functioning well (a healthy economy)
selected.278	healthy	healthy.s.03	0	adj	[healthy; salubrious; good_for_you] promoting health; healthful; ; ; ; ; - C.B.Davis (a healthy diet | clean healthy air | plenty of healthy sleep | healthy and normal outlets for youthful energy | the salubrious mountain air and water | carrots are good for you)
selected.279	healthy	healthy.s.04	1	adj	[healthy; intelligent; levelheaded; level-headed; sound] exercising or showing good judgment (healthy scepticism | a healthy fear of rattlesnakes | the healthy attitude of French laws | healthy relations between labor and management | an intelligent solution | a sound approach to the problem | sound advice | no sound explanation for his decision)
selected.280	healthy	goodly.s.01	1	adj	[goodly; goodish; healthy; hefty; respectable; sizable; sizeable; tidy] large in amount or extent or degree (it cost a considerable amount | a goodly amount | received a hefty bonus | a respectable sum | a tidy sum of money | a sizable fortune)
selected.281	hungers	hunger.n.01	0	noun	[hunger; hungriness] a physiological need for food; the consequence of food deprivation ()
selected.282	hungers	hunger.n.02	1	noun	[hunger; hungriness; thirst; thirstiness] strong desire for something (not food or drink) (a thirst for knowledge | hunger for affection)
selected.283	hungers	hunger.v.01	0	verb	[hunger] feel the need to eat ()
selected.284	hungers	crave.v.01	1	verb	[crave; hunger; thirst; starve; lust] have a craving, appetite, or great desire for ()
selected.285	hungers	starve.v.01	0	verb	[starve; hunger; famish] be hungry; go without food (Let's eat--I'm starving!)
selected.286	immersed	immerse.v.01	0	verb	[immerse; plunge] thrust or throw into (Immerse yourself in hot water)
selected.287	immersed	steep.v.01	1	verb	[steep; immerse; engulf; plunge; engross; absorb; soak_up] devote (oneself) fully to (He immersed himself into his studies)
selected.288	immersed	immerse.v.03	0	verb	[immerse; swallow; swallow_up; bury; eat_up] enclose or envelop completely, as if by swallowing (The huge waves swallowed the small boat and it sank shortly thereafter)
selected.289	immersed	plunge.v.05	1	verb	[plunge; immerse] cause to be immersed (The professor plunged his students into the study of the Italian text)
selected.290	infected	infect.v.01	0	verb	[infect] communicate a disease to (Your children have infected you with this head cold)
selected.291	infected	infect.v.02	0	verb	[infect; taint] contaminate with a disease or microorganism ()
selected.292	infected	infect.v.03	1	verb	[infect] corrupt with ideas or an ideology (society was infected by racism)
selected.293	infected	infect.v.04	1	verb	[infect] affect in a contagious way (His laughter infects everyone who is in the same room)
selected.294	infected	septic.a.01	0	adj	[septic; infected] containing or resulting from disease-causing organisms (a septic sore throat | a septic environment | septic sewage)
selected.295	infiltrates	infiltrate.v.01	0	verb	[infiltrate] cause (a liquid) to enter by penetrating the interstices ()
selected.296	infiltrates	infiltrate.v.02	1	verb	[infiltrate; penetrate] enter a group or organization in order to spy on the members (The student organization was infiltrated by a traitor)
selected.297	infiltrates	infiltrate.v.03	0	verb	[infiltrate] pass into or through by filtering or permeating (the substance infiltrated the material)
selected.298	infiltrates	infiltrate.v.04	1	verb	[infiltrate; pass_through] pass through an enemy line; in a military conflict ()
selected.299	inventory	inventory.n.01	0	noun	[inventory; stock_list] a detailed list of all the items in stock ()
selected.300	inventory	stock.n.02	0	noun	[stock; inventory] the merchandise that a shop has on hand (they carried a vast inventory of hardware | they stopped selling in exact sizes in order to reduce inventory)
selected.301	inventory	inventory.n.03	0	noun	[inventory] (accounting) the value of a firm's current assets including raw materials and work in progress and finished goods ()
selected.302	inventory	armory.n.01	0	noun	[armory; armoury; inventory] a collection of resources (he dipped into his intellectual armory to find an answer)
selected.303	inventory	inventory.n.05	0	noun	[inventory; inventorying; stocktaking; stock-taking] making an itemized list of merchandise or supplies on hand (an inventory may be necessary to see if anything is missing | they held an inventory every month)
selected.304	inventory	inventory.v.01	0	verb	[inventory; take_stock; stock-take] make or include in an itemized record or report (Inventory all books before the end of the year)
selected.305	invested	invest.v.01	0	verb	[invest; put; commit; place] make an investment (Put money into bonds)
selected.306	invested	endow.v.01	0	verb	[endow; indue; gift; empower; invest; endue] give qualities or abilities to ()
selected.307	invested	invest.v.03	0	verb	[invest; clothe; adorn] furnish with power or authority; of kings or emperors ()
selected.308	invested	invest.v.04	0	verb	[invest; vest; enthrone] provide with power and authority (They vested the council with special rights)
selected.309	invested	induct.v.01	0	verb	[induct; invest; seat] place ceremoniously or formally in an office or position (there was a ceremony to induct the president of the Academy)
selected.310	killer	killer.n.01	0	noun	[killer; slayer] someone who causes the death of a person or animal ()
selected.311	killer	cause_of_death.n.01	0	noun	[cause_of_death; killer] the causal agent resulting in death (heart disease is the biggest killer in the United States)
selected.312	killer	killer.n.03	1	noun	[killer] a difficulty that is hard to deal with (that exam was a real killer)
selected.313	killer	killer_whale.n.01	0	noun	[killer_whale; killer; orca; grampus; sea_wolf; Orcinus_orca] predatory black-and-white toothed whale with large dorsal fin; common in cold seas ()
selected.314	lit	literature.n.02	0	noun	[literature; lit] the humanistic study of a body of literature (he took a course in Russian lit)
selected.315	lit	light.v.01	0	verb	[light; illume; illumine; light_up; illuminate] make lighter or brighter (This lamp lightens the room a bit)
selected.316	lit	light_up.v.05	0	verb	[light_up; fire_up; light] begin to smoke (After the meal, some of the diners lit up)
selected.317	lit	alight.v.01	1	verb	[alight; light; perch] to come to rest, settle (Misfortune lighted upon him)
selected.318	lit	ignite.v.01	0	verb	[ignite; light] cause to start burning; subject to fire or great heat (Great heat can ignite almost any dry matter | Light a cigarette)
selected.319	lit	fall.v.20	0	verb	[fall; light] fall to somebody by assignment or lot (The task fell to me | It fell to me to notify the parents of the victims)
selected.320	lit	unhorse.v.01	0	verb	[unhorse; dismount; light; get_off; get_down] alight from (a horse) ()
selected.321	lit	illuminated.s.01	0	adj	[illuminated; lighted; lit; well-lighted] provided with artificial light (illuminated advertising | looked up at the lighted windows | a brightly lit room | a well-lighted stairwell)
selected.322	lit	lighted.a.01	0	adj	[lighted; lit] set afire or burning (the lighted candles | a lighted cigarette | a lit firecracker)
selected.323	mad	huffy.s.02	1	adj	[huffy; mad; sore] roused to anger; - Mark Twain (stayed huffy a good while | she gets mad when you wake her up so early | mad at his friend | sore over a remark)
selected.324	mad	brainsick.s.01	0	adj	[brainsick; crazy; demented; disturbed; mad; sick; unbalanced; unhinged] affected with madness or insanity (a man who had gone mad)
selected.325	mad	delirious.s.02	0	adj	[delirious; excited; frantic; mad; unrestrained] marked by uncontrolled excitement or emotion (a crowd of delirious baseball fans | something frantic in their gaiety | a mad whirl of pleasure)
selected.326	mad	harebrained.s.01	0	adj	[harebrained; insane; mad] very foolish (harebrained ideas | took insane risks behind the wheel | a completely mad scheme to build a bridge between two mountains)
selected.327	mother	mother.n.01	0	noun	[mother; female_parent] a woman who has given birth to a child (also used as a term of address to your mother) (the mother of three children)
selected.328	mother	mother.n.02	1	noun	[mother] a stringy slimy substance consisting of yeast cells and bacteria; forms during fermentation and is added to cider or wine to produce vinegar ()
selected.329	mother	mother.n.03	0	noun	[mother] a term of address for an elderly woman ()
selected.330	mother	mother.n.04	0	noun	[mother] a term of address for a mother superior ()
selected.331	mother	mother.n.05	1	noun	[mother] a condition that is the inspiration for an activity or situation (necessity is the mother of invention)
selected.332	mother	mother.v.01	0	verb	[mother; fuss; overprotect] care for like a mother (She fusses over her husband)
selected.333	mother	beget.v.01	0	verb	[beget; get; engender; father; mother; sire; generate; bring_forth] make children (Abraham begot Isaac | Men often father children but don't recognize them)
selected.334	nurse	nurse.n.01	0	noun	[nurse] one skilled in caring for young children or the sick (usually under the supervision of a physician) ()
selected.335	nurse	nanny.n.01	0	noun	[nanny; nursemaid; nurse] a woman who is the custodian of children ()
selected.336	nurse	nurse.v.01	0	verb	[nurse] try to cure by special care of treatment, of an illness or injury (He nursed his cold with Chinese herbs)
selected.337	nurse	harbor.v.01	1	verb	[harbor; harbour; hold; entertain; nurse] maintain (a theory, thoughts, or feelings) (bear a grudge | entertain interesting notions | harbor a resentment)
selected.338	nurse	nurse.v.03	0	verb	[nurse] serve as a nurse; care for sick or handicapped people ()
selected.339	nurse	nurse.v.04	0	verb	[nurse] treat carefully (He nursed his injured back by lying in bed several hours every afternoon | He nursed the flowers in his garden and fertilized them regularly)
selected.340	nurse	breastfeed.v.01	0	verb	[breastfeed; suckle; suck; nurse; wet-nurse; lactate; give_suck] give suck to (The wetnurse suckled the infant | You cannot nurse your baby in public in some places)
selected.341	nursing	nursing.n.01	0	noun	[nursing] the work of caring for the sick or injured or infirm ()
selected.342	nursing	nursing.n.02	0	noun	[nursing] the profession of a nurse ()
selected.343	nursing	nursing.n.03	0	noun	[nursing; breast_feeding] nourishing at the breast ()
selected.344	nursing	nurse.v.01	0	verb	[nurse] try to cure by special care of treatment, of an illness or injury (He nursed his cold with Chinese herbs)
selected.345	nursing	harbor.v.01	1	verb	[harbor; harbour; hold; entertain; nurse] maintain (a theory, thoughts, or feelings) (bear a grudge | entertain interesting notions | harbor a resentment)
selected.346	nursing	nurse.v.03	0	verb	[nurse] serve as a nurse; care for sick or handicapped people ()
selected.347	nursing	nurse.v.04	0	verb	[nurse] treat carefully (He nursed his injured back by lying in bed several hours every afternoon | He nursed the flowers in his garden and fertilized them regularly)
selected.348	nursing	breastfeed.v.01	0	verb	[breastfeed; suckle; suck; nurse; wet-nurse; lactate; give_suck] give suck to (The wetnurse suckled the infant | You cannot nurse your baby in public in some places)
selected.349	nuts	nut.n.01	0	noun	[nut] usually large hard-shelled seed ()
selected.350	nuts	nut.n.03	1	noun	[nut] a small (usually square or hexagonal) metal block with internal screw thread to be fitted onto a bolt ()
selected.351	nuts	en.n.01	1	noun	[en; nut] half the width of an em ()
selected.352	nuts	crackpot.n.01	1	noun	[crackpot; crank; nut; nut_case; fruitcake; screwball] a whimsically eccentric person ()
selected.353	nuts	addict.n.01	1	noun	[addict; nut; freak; junkie; junky] someone who is so ardently devoted to something that it resembles an addiction (a golf addict | a car nut | a bodybuilding freak | a news junkie)
selected.354	nuts	testis.n.01	1	noun	[testis; testicle; orchis; ball; ballock; bollock; nut; egg] one of the two male reproductive glands that produce spermatozoa and secrete androgens (she kicked him in the balls and got away)
selected.355	nuts	nut.v.01	0	verb	[nut] gather nuts ()
selected.356	nuts	balmy.s.01	1	adj	[balmy; barmy; bats; batty; bonkers; buggy; cracked; crackers; daft; dotty; fruity; haywire; kooky; kookie; loco; loony; loopy; nuts; nutty; round_the_bend; around_the_bend; wacky; whacky] informal or slang terms for mentally irregular (it used to drive my husband balmy)
selected.357	overcame	get_the_better_of.v.01		verb	[get_the_better_of; overcome; defeat] win a victory over (You must overcome all difficulties | defeat your enemies | He overcame his shyness | He overcame his infirmity | Her anger got the better of her and she blew up)
selected.358	overcame	overcome.v.02	1	verb	[overcome; get_over; subdue; surmount; master] get on top of; deal with successfully (He overcame his shyness)
selected.359	overcame	overwhelm.v.01	1	verb	[overwhelm; overpower; sweep_over; whelm; overcome; overtake] overcome, as with emotions or perceptual stimuli ()
selected.360	overcame	get_the_best.v.01	1	verb	[get_the_best; have_the_best; overcome] overcome, usually through no fault or weakness of the person that is overcome (Heart disease can get the best of us)
selected.361	pet	pet.n.01	0	noun	[pet] a domesticated animal kept for companionship or amusement ()
selected.362	pet	darling.n.01	1	noun	[darling; favorite; favourite; pet; dearie; deary; ducky] a special loved one ()
selected.363	pet	pet.n.03	1	noun	[pet] a fit of petulance or sulkiness (especially at what is felt to be a slight) ()
selected.365	pet	pet.v.01	0	verb	[pet] stroke or caress gently (pet the lamb)
selected.366	pet	pet.v.02	1	verb	[pet] stroke or caress in an erotic manner, as during lovemaking ()
selected.367	pet	favored.s.01	1	adj	[favored; favorite; favourite; best-loved; pet; preferred; preferent] preferred above all others and treated with partiality (the favored child)
selected.368	pieced	patch.v.01	0	verb	[patch; piece] to join or unite the pieces of (patch the skirt)
selected.369	pieced	assemble.v.01		verb	[assemble; piece; put_together; set_up; tack; tack_together] create by putting components or members together (She pieced a quilt | He tacked together some verses | They set up a committee)
selected.370	pieced	piece.v.03	0	verb	[piece] join during spinning (piece the broken pieces of thread, slivers, and rovings)
selected.371	pieced	nibble.v.03	1	verb	[nibble; pick; piece] eat intermittently; take small bites of (He pieced at the sandwich all morning | She never eats a full meal--she just nibbles)
selected.372	pieced	piece.v.05	0	verb	[piece; patch] repair by adding pieces (She pieced the china cup)
selected.373	pig	hog.n.03	0	noun	[hog; pig; grunter; squealer; Sus_scrofa] domestic swine ()
selected.374	pig	slob.n.01	1	noun	[slob; sloven; pig; slovenly_person] a coarse obnoxious person ()
selected.375	pig	hog.n.01	1	noun	[hog; pig] a person regarded as greedy and pig-like ()
selected.376	pig	bull.n.05	1	noun	[bull; cop; copper; fuzz; pig] uncomplimentary terms for a policeman ()
selected.377	pig	pig_bed.n.01	1	noun	[pig_bed; pig] mold consisting of a bed of sand in which pig iron is cast ()
selected.378	pig	pig.n.06	1	noun	[pig] a crude block of metal (lead or iron) poured from a smelting furnace ()
selected.379	pig	pig.v.01	1	verb	[pig; pig_it] live like a pig, in squalor ()
selected.380	pig	devour.v.04	1	verb	[devour; guttle; raven; pig] eat greedily (he devoured three sandwiches)
selected.381	pig	farrow.v.01		verb	[farrow; pig] give birth (sows farrow)
selected.382	planted	plant.v.01	0	verb	[plant; set] put or set (seeds, seedlings, or plants) into the ground (Let's plant flowers in the garden)
selected.383	planted	implant.v.01	1	verb	[implant; engraft; embed; imbed; plant] fix or set securely or deeply (He planted a knee in the back of his opponent | The dentist implanted a tooth in the gum)
selected.384	planted	establish.v.02	1	verb	[establish; found; plant; constitute; institute] set up or lay the groundwork for (establish a new department)
selected.385	planted	plant.v.04	1	verb	[plant] place into a river (plant fish)
selected.386	planted	plant.v.05	1	verb	[plant] place something or someone in a certain position in order to secretly observe or deceive (Plant a spy in Moscow | plant bugs in the dissident's apartment)
selected.387	planted	plant.v.06	1	verb	[plant; implant] put firmly in the mind (Plant a thought in the students' minds)
selected.388	planted	deep-rooted.s.01	1	adj	[deep-rooted; deep-seated; implanted; ingrained; planted] (used especially of ideas or principles) deeply rooted; firmly fixed or held (deep-rooted prejudice | deep-seated differences of opinion | implanted convictions | ingrained habits of a lifetime | a deeply planted need)
selected.389	planted	planted.a.02	0	adj	[planted] set in the soil for growth ()
selected.390	pour	pour.v.01	0	verb	[pour] cause to run (pour water over the floor)
selected.391	pour	pour.v.02	1	verb	[pour; swarm; stream; teem; pullulate] move in large numbers (people were pouring out of the theater | beggars pullulated in the plaza)
selected.392	pour	decant.v.01	0	verb	[decant; pour; pour_out] pour out (the sommelier decanted the wines)
selected.393	pour	pour.v.04	0	verb	[pour] flow in a spurt (Water poured all over the floor)
selected.394	pour	pour.v.05	1	verb	[pour] supply in large amounts or quantities (We poured money into the education of our children)
selected.395	pour	pour.v.06	0	verb	[pour; pelt; stream; rain_cats_and_dogs; rain_buckets] rain heavily (Put on your rain coat-- it's pouring outside!)
selected.396	poured	pour.v.01	0	verb	[pour] cause to run (pour water over the floor)
selected.397	poured	pour.v.02	1	verb	[pour; swarm; stream; teem; pullulate] move in large numbers (people were pouring out of the theater | beggars pullulated in the plaza)
selected.398	poured	decant.v.01	0	verb	[decant; pour; pour_out] pour out (the sommelier decanted the wines)
selected.399	poured	pour.v.04	0	verb	[pour] flow in a spurt (Water poured all over the floor)
selected.400	poured	pour.v.05	1	verb	[pour] supply in large amounts or quantities (We poured money into the education of our children)
selected.401	poured	pour.v.06	0	verb	[pour; pelt; stream; rain_cats_and_dogs; rain_buckets] rain heavily (Put on your rain coat-- it's pouring outside!)
selected.402	regurgitate	regurgitate.v.01	0	verb	[regurgitate] pour or rush back (The blood regurgitates into the heart ventricle)
selected.403	regurgitate	regurgitate.v.02	0	verb	[regurgitate] feed through the beak by regurgitating previously swallowed food (many birds feed their young by regurgitating what they have swallowed and carried to the nest)
selected.404	regurgitate	regurgitate.v.03	1	verb	[regurgitate; reproduce] repeat after memorization (For the exam, you must be able to regurgitate the information)
selected.405	regurgitate	vomit.v.01	0	verb	[vomit; vomit_up; purge; cast; sick; cat; be_sick; disgorge; regorge; retch; puke; barf; spew; spue; chuck; upchuck; honk; regurgitate; throw_up] eject the contents of the stomach through the mouth (After drinking too much, the students vomited | He purged continuously | The patient regurgitated the food we gave him last night)
selected.406	related	associate.v.01	1	verb	[associate; tie_in; relate; link; colligate; link_up; connect] make a logical or causal connection (I cannot connect these two pieces of evidence in my mind | colligate these facts | I cannot relate these events at all)
selected.407	related	refer.v.02	1	verb	[refer; pertain; relate; concern; come_to; bear_on; touch; touch_on; have-to_doe_with] be relevant to (There were lots of questions referring to her talk | My remark pertained to your earlier comments)
selected.408	related	relate.v.03	1	verb	[relate] give an account of (The witness related the events)
selected.409	related	relate.v.04	1	verb	[relate; interrelate] be in a relationship with (How are these two observations related?)
selected.410	related	relate.v.05	1	verb	[relate] have or establish a relationship to (She relates well to her peers)
selected.411	related	related.a.01	1	adj	[related; related_to] being connected either logically or causally or by shared characteristics (painting and the related arts | school-related activities | related to micelle formation is the...ability of detergent actives to congregate at oil-water interfaces)
selected.412	related	related.a.02	0	adj	[related] connected by kinship, common origin, or marriage ()
selected.413	rooted	root.v.01	0	verb	[root] take root and begin to grow (this plant roots quickly)
selected.414	rooted	root.v.02	1	verb	[root] come into existence, originate (The problem roots in her depression)
selected.415	rooted	root.v.03	0	verb	[root] plant by the roots ()
selected.416	rooted	rout.v.02	0	verb	[rout; root; rootle] dig with the snout (the pig was rooting for truffles)
selected.417	rooted	settle.v.07	1	verb	[settle; root; take_root; steady_down; settle_down] become settled or established and stable in one's residence or life style (He finally settled down)
selected.418	rooted	root.v.06	0	verb	[root] cause to take roots ()
selected.419	rooted	frozen.s.02	1	adj	[frozen; rooted; stock-still] absolutely still (frozen with horror | they stood rooted in astonishment)
selected.420	shattered	shatter.v.01	0	verb	[shatter] break into many pieces (The wine glass shattered)
selected.421	shattered	shatter.v.02	1	verb	[shatter] damage or destroy (The news of her husband's death shattered her life)
selected.422	shattered	shatter.v.03	0	verb	[shatter] cause to break into many pieces (shatter the plate)
selected.423	shattered	shattered.s.01	1	adj	[shattered; tattered] ruined or disrupted (our shattered dreams of peace and prosperity | a tattered remnant of its former strength | my torn and tattered past)
selected.424	shouldered	shoulder.v.01	0	verb	[shoulder] lift onto one's shoulders ()
selected.425	shouldered	shoulder.v.02	0	verb	[shoulder] push with the shoulders (He shouldered his way into the crowd)
selected.426	shouldered	shoulder.v.03	1	verb	[shoulder] carry a burden, either real or metaphoric (shoulder the burden)
selected.427	shouldered	shouldered.a.01	0	adj	[shouldered] having shoulders or shoulders as specified; usually used as a combining form (stoop-shouldered | broad-shouldered)
selected.428	sick	sick.n.01	0	noun	[sick] people who are sick (they devote their lives to caring for the sick)
selected.429	sick	vomit.v.01	0	verb	[vomit; vomit_up; purge; cast; sick; cat; be_sick; disgorge; regorge; retch; puke; barf; spew; spue; chuck; upchuck; honk; regurgitate; throw_up] eject the contents of the stomach through the mouth (After drinking too much, the students vomited | He purged continuously | The patient regurgitated the food we gave him last night)
selected.430	sick	ill.a.01	0	adj	[ill; sick] affected by an impairment of normal physical or mental function (ill from the monotony of his suffering)
selected.431	sick	nauseated.s.01	0	adj	[nauseated; nauseous; queasy; sick; sickish] feeling nausea; feeling about to vomit ()
selected.432	sick	brainsick.s.01	0	adj	[brainsick; crazy; demented; disturbed; mad; sick; unbalanced; unhinged] affected with madness or insanity (a man who had gone mad)
selected.433	sick	disgusted.s.01	1	adj	[disgusted; fed_up; sick; sick_of; tired_of] having a strong distaste from surfeit (grew more and more disgusted | fed up with their complaints | sick of it all | sick to death of flattery | gossip that makes one sick | tired of the noise and smoke)
selected.434	sick	pale.s.02	1	adj	[pale; pallid; wan; sick] (of light) lacking in intensity or brightness; dim or feeble (the pale light of a half moon | a pale sun | the late afternoon light coming through the el tracks fell in pale oblongs on the street | a pallid sky | the pale (or wan) stars | the wan light of dawn)
selected.435	sick	sick.s.06	1	adj	[sick] deeply affected by a strong feeling (sat completely still, sick with envy | she was sick with longing)
selected.436	sick	ghastly.s.01	1	adj	[ghastly; grim; grisly; gruesome; macabre; sick] shockingly repellent; inspiring horror (ghastly wounds | the grim aftermath of the bombing | the grim task of burying the victims | a grisly murder | gruesome evidence of human sacrifice | macabre tales of war and plague in the Middle ages | macabre tortures conceived by madmen)
selected.437	smart	smart.n.01	0	noun	[smart; smarting; smartness] a kind of pain such as that caused by a wound or a burn or a sore ()
selected.438	smart	ache.v.03	0	verb	[ache; smart; hurt] be the source of pain ()
selected.439	smart	smart.a.01	1	adj	[smart] showing mental alertness and calculation and resourcefulness ()
selected.440	smart	chic.s.01	1	adj	[chic; smart; voguish] elegant and stylish (chic elegance | a smart new dress | a suit of voguish cut)
selected.441	smart	bright.s.03	1	adj	[bright; smart] characterized by quickness and ease in learning (some children are brighter in one subject than another | smart children talk earlier than the average)
